Area Name,Area ID,Normalised Name,Region Name,Region ID,Location Type,Online,Status
Mellons Bay,AREA-LINZ-8767,mellons bay,Auckland,02,Suburb,false,Canonical
Middlemore Hospital,AREA-LINZ-926,middlemore hospital,Auckland,02,Suburb,false,Canonical
Milford,AREA-LINZ-2901,milford,Auckland,02,Suburb,false,Canonical
Mission Bay,AREA-LINZ-2924,mission bay,Auckland,02,Suburb,false,Canonical
Morningside,AREA-LINZ-8939,morningside,Auckland,02,Suburb,false,Canonical
Mount Albert,AREA-LINZ-994,mount albert,Auckland,02,Suburb,false,Canonical
Mount Eden,AREA-LINZ-995,mount eden,Auckland,02,Suburb,false,Canonical
Mount Roskill,AREA-LINZ-996,mount roskill,Auckland,02,Suburb,false,Canonical
Mount Wellington,AREA-LINZ-2925,mount wellington,Auckland,02,Suburb,false,Canonical
Muriwai,AREA-LINZ-6526,muriwai,Auckland,02,Rural locality,false,Canonical
Murrays Bay,AREA-LINZ-2886,murrays bay,Auckland,02,Suburb,false,Canonical
Narrow Neck,AREA-LINZ-2892,narrow neck,Auckland,02,Suburb,false,Canonical
Ness Valley,AREA-LINZ-4006,ness valley,Auckland,02,Rural locality,false,Canonical
New Lynn,AREA-LINZ-2911,new lynn,Auckland,02,Suburb,false,Canonical
New Windsor,AREA-LINZ-8842,new windsor,Auckland,02,Suburb,false,Canonical
Newmarket,AREA-LINZ-1018,newmarket,Auckland,02,Suburb,false,Canonical
Nihotupu,AREA-LINZ-2285,nihotupu,Auckland,02,Suburb,false,Canonical
Northcote,AREA-LINZ-2902,northcote,Auckland,02,Suburb,false,Canonical
Northcote Point,AREA-LINZ-8819,northcote point,Auckland,02,Suburb,false,Canonical
Northcross,AREA-LINZ-1061,northcross,Auckland,02,Suburb,false,Canonical
Northpark,AREA-LINZ-8768,northpark,Auckland,02,Suburb,false,Canonical
Ōkura,AREA-LINZ-2889,okura,Auckland,02,Suburb,false,Canonical
Okura Bush,AREA-LINZ-2875,okura bush,Auckland,02,Rural locality,false,Canonical
Omaha,AREA-LINZ-1098,omaha,Auckland,02,Rural locality,false,Canonical
Ōmiha,AREA-LINZ-8649,omiha,Auckland,02,Suburb,false,Canonical
One Tree Hill,AREA-LINZ-1106,one tree hill,Auckland,02,Suburb,false,Canonical
Onehunga,AREA-LINZ-1107,onehunga,Auckland,02,Suburb,false,Canonical
Oneroa,AREA-LINZ-8651,oneroa,Auckland,02,Suburb,false,Canonical
Onetangi,AREA-LINZ-8650,onetangi,Auckland,02,Suburb,false,Canonical
Ōpaheke,AREA-LINZ-1112,opaheke,Auckland,02,Suburb,false,Canonical
Orakei,AREA-LINZ-2922,orakei,Auckland,02,Suburb,false,Canonical
Oratia,AREA-LINZ-1127,oratia,Auckland,02,Suburb,false,Canonical
Ōrere Point,AREA-LINZ-2725,orere point,Auckland,02,Rural locality,false,Canonical
Orewa,AREA-LINZ-2871,orewa,Auckland,02,Suburb,false,Canonical
Ostend,AREA-LINZ-8652,ostend,Auckland,02,Suburb,false,Canonical
Ōtāhuhu,AREA-LINZ-8835,otahuhu,Auckland,02,Suburb,false,Canonical
Ōtara,AREA-LINZ-2931,otara,Auckland,02,Suburb,false,Canonical
Oteha,AREA-LINZ-8825,oteha,Auckland,02,Suburb,false,Canonical
Paerata,AREA-LINZ-1182,paerata,Auckland,02,Rural locality,false,Canonical
Pahurehure,AREA-LINZ-1185,pahurehure,Auckland,02,Suburb,false,Canonical
Pakiri,AREA-LINZ-1187,pakiri,Auckland,02,Rural locality,false,Canonical
Pakuranga,AREA-LINZ-2933,pakuranga,Auckland,02,Suburb,false,Canonical
Pakuranga Heights,AREA-LINZ-1190,pakuranga heights,Auckland,02,Suburb,false,Canonical
Palm Beach,AREA-LINZ-8775,palm beach,Auckland,02,Suburb,false,Canonical
Panmure,AREA-LINZ-2929,panmure,Auckland,02,Suburb,false,Canonical
Papakura,AREA-LINZ-1196,papakura,Auckland,02,Suburb,false,Canonical
Papatoetoe,AREA-LINZ-1203,papatoetoe,Auckland,02,Suburb,false,Canonical
Parakai,AREA-LINZ-1207,parakai,Auckland,02,Suburb,false,Canonical
Parau,AREA-LINZ-1211,parau,Auckland,02,Suburb,false,Canonical
Pāremoremo,AREA-LINZ-2961,paremoremo,Auckland,02,Suburb,false,Canonical
Parnell,AREA-LINZ-4131,parnell,Auckland,02,Suburb,false,Canonical
Patumahoe,AREA-LINZ-1228,patumahoe,Auckland,02,Rural locality,false,Canonical
Penrose,AREA-LINZ-1237,penrose,Auckland,02,Suburb,false,Canonical
Piha,AREA-LINZ-2955,piha,Auckland,02,Rural locality,false,Canonical
Pinehill,AREA-LINZ-1252,pinehill,Auckland,02,Suburb,false,Canonical
Pohuehue,AREA-LINZ-2865,pohuehue,Auckland,02,Rural locality,false,Canonical
Point Chevalier,AREA-LINZ-2914,point chevalier,Auckland,02,Suburb,false,Canonical
Point England,AREA-LINZ-2928,point england,Auckland,02,Suburb,false,Canonical
Point Wells,AREA-LINZ-2859,point wells,Auckland,02,Rural locality,false,Canonical
Pollok,AREA-LINZ-2226,pollok,Auckland,02,Rural locality,false,Canonical
Ponsonby,AREA-LINZ-1279,ponsonby,Auckland,02,Suburb,false,Canonical
Port Albert,AREA-LINZ-2763,port albert,Auckland,02,Rural locality,false,Canonical
Puhoi,AREA-LINZ-2869,puhoi,Auckland,02,Rural locality,false,Canonical
Pukekohe,AREA-LINZ-1306,pukekohe,Auckland,02,Suburb,false,Canonical
Puni,AREA-LINZ-1333,puni,Auckland,02,Rural locality,false,Canonical
Ramarama,AREA-LINZ-1356,ramarama,Auckland,02,Rural locality,false,Canonical
Randwick Park,AREA-LINZ-1359,randwick park,Auckland,02,Suburb,false,Canonical
Ranui,AREA-LINZ-1371,ranui,Auckland,02,Suburb,false,Canonical
Red Beach,AREA-LINZ-2876,red beach,Auckland,02,Suburb,false,Canonical
Red Hill,AREA-LINZ-1381,red hill,Auckland,02,Suburb,false,Canonical
Redvale,AREA-LINZ-2887,redvale,Auckland,02,Suburb,false,Canonical
Remuera,AREA-LINZ-2923,remuera,Auckland,02,Suburb,false,Canonical
Riverhead,AREA-LINZ-2958,riverhead,Auckland,02,Suburb,false,Canonical
Rosedale,AREA-LINZ-1431,rosedale,Auckland,02,Suburb,false,Canonical
Rosehill,AREA-LINZ-1432,rosehill,Auckland,02,Suburb,false,Canonical
Rothesay Bay,AREA-LINZ-2881,rothesay bay,Auckland,02,Suburb,false,Canonical
Royal Oak,AREA-LINZ-1444,royal oak,Auckland,02,Suburb,false,Canonical
Runciman,AREA-LINZ-1456,runciman,Auckland,02,Rural locality,false,Canonical
Saint Heliers,AREA-LINZ-2919,saint heliers,Auckland,02,Suburb,false,Canonical
Saint Marys Bay,AREA-LINZ-2918,saint marys bay,Auckland,02,Suburb,false,Canonical
Sandringham,AREA-LINZ-1464,sandringham,Auckland,02,Suburb,false,Canonical
Sandspit,AREA-LINZ-2862,sandspit,Auckland,02,Rural locality,false,Canonical
Schnapper Rock,AREA-LINZ-8822,schnapper rock,Auckland,02,Suburb,false,Canonical
Shamrock Park,AREA-LINZ-8693,shamrock park,Auckland,02,Suburb,false,Canonical
Shelly Beach,AREA-LINZ-2757,shelly beach,Auckland,02,Rural locality,false,Canonical
Shelly Park,AREA-LINZ-1484,shelly park,Auckland,02,Suburb,false,Canonical
Silverdale,AREA-LINZ-8690,silverdale,Auckland,02,Suburb,false,Canonical
Snells Beach,AREA-LINZ-8654,snells beach,Auckland,02,Suburb,false,Canonical
Somerville,AREA-LINZ-1500,somerville,Auckland,02,Suburb,false,Canonical
South Head,AREA-LINZ-4018,south head,Auckland,02,Rural locality,false,Canonical
St Johns,AREA-LINZ-1525,st johns,Auckland,02,Suburb,false,Canonical
Stanley Point,AREA-LINZ-2894,stanley point,Auckland,02,Suburb,false,Canonical
Stanmore Bay,AREA-LINZ-2890,stanmore bay,Auckland,02,Suburb,false,Canonical
Stillwater,AREA-LINZ-2882,stillwater,Auckland,02,Rural locality,false,Canonical
Stonefields,AREA-LINZ-8878,stonefields,Auckland,02,Suburb,false,Canonical
Sunnyhills,AREA-LINZ-8869,sunnyhills,Auckland,02,Suburb,false,Canonical
Sunnynook,AREA-LINZ-1546,sunnynook,Auckland,02,Suburb,false,Canonical
Sunnyvale,AREA-LINZ-1547,sunnyvale,Auckland,02,Suburb,false,Canonical
Surfdale,AREA-LINZ-8776,surfdale,Auckland,02,Suburb,false,Canonical
Swanson,AREA-LINZ-1552,swanson,Auckland,02,Suburb,false,Canonical
Tahekeroa,AREA-LINZ-8971,tahekeroa,Auckland,02,Rural locality,false,Canonical
Takanini,AREA-LINZ-1575,takanini,Auckland,02,Suburb,false,Canonical
Takapuna,AREA-LINZ-8658,takapuna,Auckland,02,Suburb,false,Canonical
Tapora,AREA-LINZ-1589,tapora,Auckland,02,Rural locality,false,Canonical
Tauhoa,AREA-LINZ-1603,tauhoa,Auckland,02,Rural locality,false,Canonical
Taupaki,AREA-LINZ-1607,taupaki,Auckland,02,Rural locality,false,Canonical
Tāwharanui Peninsula,AREA-LINZ-1614,tawharanui peninsula,Auckland,02,Rural locality,false,Canonical
Te Arai,AREA-LINZ-2852,te arai,Auckland,02,Rural locality,false,Canonical
Te Atatū Peninsula,AREA-LINZ-2904,te atatu peninsula,Auckland,02,Suburb,false,Canonical
Te Atatū South,AREA-LINZ-2908,te atatu south,Auckland,02,Suburb,false,Canonical
Te Hana,AREA-LINZ-1621,te hana,Auckland,02,Rural locality,false,Canonical
Te Henga / Bethells Beach,AREA-LINZ-2755,te henga / bethells beach,Auckland,02,Rural locality,false,Canonical
The Gardens,AREA-LINZ-1665,the gardens,Auckland,02,Suburb,false,Canonical
Three Kings,AREA-LINZ-1675,three kings,Auckland,02,Suburb,false,Canonical
Ti Point,AREA-LINZ-2860,ti point,Auckland,02,Rural locality,false,Canonical
Tindalls Beach,AREA-LINZ-2883,tindalls beach,Auckland,02,Suburb,false,Canonical
Titirangi,AREA-LINZ-2390,titirangi,Auckland,02,Suburb,false,Canonical
Tomarata,AREA-LINZ-1986,tomarata,Auckland,02,Rural locality,false,Canonical
Torbay,AREA-LINZ-2877,torbay,Auckland,02,Suburb,false,Canonical
Totara Heights,AREA-LINZ-8704,totara heights,Auckland,02,Suburb,false,Canonical
Tōtara Park,AREA-LINZ-8695,totara park,Auckland,02,Suburb,false,Canonical
Tōtara Vale,AREA-LINZ-8829,totara vale,Auckland,02,Suburb,false,Canonical
Unsworth Heights,AREA-LINZ-8821,unsworth heights,Auckland,02,Suburb,false,Canonical
Wade Heads,AREA-LINZ-8962,wade heads,Auckland,02,Suburb,false,Canonical
Wai o Taiki Bay,AREA-LINZ-8933,wai o taiki bay,Auckland,02,Suburb,false,Canonical
Waiake,AREA-LINZ-2884,waiake,Auckland,02,Suburb,false,Canonical
Waiatarua,AREA-LINZ-2406,waiatarua,Auckland,02,Suburb,false,Canonical
Waiau Pa,AREA-LINZ-1771,waiau pa,Auckland,02,Rural locality,false,Canonical
Waimauku,AREA-LINZ-1982,waimauku,Auckland,02,Suburb,false,Canonical
Wainui,AREA-LINZ-2870,wainui,Auckland,02,Rural locality,false,Canonical
Wairau Valley,AREA-LINZ-1838,wairau valley,Auckland,02,Suburb,false,Canonical
Waitākere,AREA-LINZ-2756,waitakere,Auckland,02,Suburb,false,Canonical
Waitoki,AREA-LINZ-1859,waitoki,Auckland,02,Rural locality,false,Canonical
Waiuku,AREA-LINZ-1865,waiuku,Auckland,02,Suburb,false,Canonical
Waiwera,AREA-LINZ-2868,waiwera,Auckland,02,Rural locality,false,Canonical
Warkworth,AREA-LINZ-2864,warkworth,Auckland,02,Suburb,false,Canonical
Waterview,AREA-LINZ-2910,waterview,Auckland,02,Suburb,false,Canonical
Wattle Downs,AREA-LINZ-1889,wattle downs,Auckland,02,Suburb,false,Canonical
Wellsford,AREA-LINZ-1897,wellsford,Auckland,02,Suburb,false,Canonical
Wesley,AREA-LINZ-8970,wesley,Auckland,02,Suburb,false,Canonical
West Harbour,AREA-LINZ-2905,west harbour,Auckland,02,Suburb,false,Canonical
Western Springs,AREA-LINZ-2915,western springs,Auckland,02,Suburb,false,Canonical
Westgate,AREA-LINZ-8961,westgate,Auckland,02,Suburb,false,Canonical
Westhaven,AREA-LINZ-2917,westhaven,Auckland,02,Suburb,false,Canonical
Westmere,AREA-LINZ-2916,westmere,Auckland,02,Suburb,false,Canonical
Weymouth,AREA-LINZ-2731,weymouth,Auckland,02,Suburb,false,Canonical
Whangaripo,AREA-LINZ-6529,whangaripo,Auckland,02,Rural locality,false,Canonical
Whangateau,AREA-LINZ-8752,whangateau,Auckland,02,Suburb,false,Canonical
Wharehine,AREA-LINZ-2762,wharehine,Auckland,02,Rural locality,false,Canonical
Whenuapai,AREA-LINZ-4118,whenuapai,Auckland,02,Suburb,false,Canonical
Whitford,AREA-LINZ-2727,whitford,Auckland,02,Rural locality,false,Canonical
Windsor Park,AREA-LINZ-8823,windsor park,Auckland,02,Suburb,false,Canonical
Wiri,AREA-LINZ-1956,wiri,Auckland,02,Suburb,false,Canonical
Woodhill Forest,AREA-LINZ-4019,woodhill forest,Auckland,02,Rural locality,false,Canonical
Acacia Bay,AREA-LINZ-3982,acacia bay,Waikato Region,03,Suburb,false,Canonical
Aka Aka,AREA-LINZ-9,aka aka,Waikato Region,03,Rural locality,false,Canonical
Amodeo Bay,AREA-LINZ-2697,amodeo bay,Waikato Region,03,Rural locality,false,Canonical
Arapuni,AREA-LINZ-4034,arapuni,Waikato Region,03,Rural locality,false,Canonical
Āria,AREA-LINZ-50,aria,Waikato Region,03,Rural locality,false,Canonical
Ātiamuri,AREA-LINZ-4023,atiamuri,Waikato Region,03,Rural locality,false,Canonical
Avalon,AREA-LINZ-8812,avalon,Waikato Region,03,Suburb,false,Canonical
Awaiti,AREA-LINZ-76,awaiti,Waikato Region,03,Rural locality,false,Canonical
Awakino,AREA-LINZ-78,awakino,Waikato Region,03,Rural locality,false,Canonical
Bader,AREA-LINZ-89,bader,Waikato Region,03,Suburb,false,Canonical
Baverstock,AREA-LINZ-2135,baverstock,Waikato Region,03,Rural locality,false,Canonical
Beerescourt,AREA-LINZ-109,beerescourt,Waikato Region,03,Suburb,false,Canonical
Broadlands,AREA-LINZ-157,broadlands,Waikato Region,03,Rural locality,false,Canonical
Buckland,AREA-LINZ-174,buckland,Waikato Region,03,Rural locality,false,Canonical
Burbush,AREA-LINZ-2300,burbush,Waikato Region,03,Rural locality,false,Canonical
Cambridge,AREA-LINZ-2046,cambridge,Waikato Region,03,Suburb,false,Canonical
Chartwell,AREA-LINZ-216,chartwell,Waikato Region,03,Suburb,false,Canonical
Chedworth,AREA-LINZ-221,chedworth,Waikato Region,03,Suburb,false,Canonical
Claudelands,AREA-LINZ-233,claudelands,Waikato Region,03,Suburb,false,Canonical
Colville,AREA-LINZ-2702,colville,Waikato Region,03,Rural locality,false,Canonical
Cooks Beach,AREA-LINZ-2687,cooks beach,Waikato Region,03,Rural locality,false,Canonical
Coroglen,AREA-LINZ-3996,coroglen,Waikato Region,03,Rural locality,false,Canonical
Coromandel,AREA-LINZ-2710,coromandel,Waikato Region,03,Suburb,false,Canonical
Deanwell,AREA-LINZ-285,deanwell,Waikato Region,03,Suburb,false,Canonical
Desert Road,AREA-LINZ-288,desert road,Waikato Region,03,Rural locality,false,Canonical
Dinsdale,AREA-LINZ-291,dinsdale,Waikato Region,03,Suburb,false,Canonical
Enderley,AREA-LINZ-346,enderley,Waikato Region,03,Suburb,false,Canonical
Eureka,AREA-LINZ-354,eureka,Waikato Region,03,Rural locality,false,Canonical
Fairfield,AREA-LINZ-360,fairfield,Waikato Region,03,Suburb,false,Canonical
Fairview Downs,AREA-LINZ-367,fairview downs,Waikato Region,03,Suburb,false,Canonical
Ferry Landing,AREA-LINZ-2935,ferry landing,Waikato Region,03,Rural locality,false,Canonical
Fitzroy,AREA-LINZ-384,fitzroy,Waikato Region,03,Suburb,false,Canonical
Flagstaff,AREA-LINZ-388,flagstaff,Waikato Region,03,Suburb,false,Canonical
Fletcher Bay,AREA-LINZ-2698,fletcher bay,Waikato Region,03,Rural locality,false,Canonical
Forest Lake,AREA-LINZ-392,forest lake,Waikato Region,03,Suburb,false,Canonical
Frankton,AREA-LINZ-2157,frankton,Waikato Region,03,Suburb,false,Canonical
Glen Afton,AREA-LINZ-419,glen afton,Waikato Region,03,Rural locality,false,Canonical
Glen Massey,AREA-LINZ-422,glen massey,Waikato Region,03,Rural locality,false,Canonical
Glen Murray,AREA-LINZ-4021,glen murray,Waikato Region,03,Rural locality,false,Canonical
Glenview,AREA-LINZ-444,glenview,Waikato Region,03,Suburb,false,Canonical
Gordon,AREA-LINZ-451,gordon,Waikato Region,03,Rural locality,false,Canonical
Gordonton,AREA-LINZ-2035,gordonton,Waikato Region,03,Rural locality,false,Canonical
Grandview Heights,AREA-LINZ-460,grandview heights,Waikato Region,03,Suburb,false,Canonical
Hahei,AREA-LINZ-2684,hahei,Waikato Region,03,Rural locality,false,Canonical
Hamilton Central,AREA-LINZ-2034,hamilton central,Waikato Region,03,Suburb,false,Canonical
Hamilton East,AREA-LINZ-4065,hamilton east,Waikato Region,03,Suburb,false,Canonical
Hamilton Lake,AREA-LINZ-2298,hamilton lake,Waikato Region,03,Suburb,false,Canonical
Hangatiki,AREA-LINZ-494,hangatiki,Waikato Region,03,Rural locality,false,Canonical
Harrowfield,AREA-LINZ-503,harrowfield,Waikato Region,03,Suburb,false,Canonical
Hatepe,AREA-LINZ-4038,hatepe,Waikato Region,03,Rural locality,false,Canonical
Hauturu,AREA-LINZ-2033,hauturu,Waikato Region,03,Rural locality,false,Canonical
Hikuai,AREA-LINZ-536,hikuai,Waikato Region,03,Rural locality,false,Canonical
Hikutaia,AREA-LINZ-538,hikutaia,Waikato Region,03,Rural locality,false,Canonical
Hillcrest,AREA-LINZ-540,hillcrest,Waikato Region,03,Suburb,false,Canonical
Hilltop,AREA-LINZ-8863,hilltop,Waikato Region,03,Suburb,false,Canonical
Hoe-O-Tainui,AREA-LINZ-555,hoe-o-tainui,Waikato Region,03,Rural locality,false,Canonical
Honikiwi,AREA-LINZ-565,honikiwi,Waikato Region,03,Rural locality,false,Canonical
Horohoro,AREA-LINZ-571,horohoro,Waikato Region,03,Rural locality,false,Canonical
Horotiu,AREA-LINZ-575,horotiu,Waikato Region,03,Rural locality,false,Canonical
Horsham Downs,AREA-LINZ-2171,horsham downs,Waikato Region,03,Rural locality,false,Canonical
Hot Water Beach,AREA-LINZ-2685,hot water beach,Waikato Region,03,Rural locality,false,Canonical
Huntington,AREA-LINZ-8687,huntington,Waikato Region,03,Suburb,false,Canonical
Huntly,AREA-LINZ-3997,huntly,Waikato Region,03,Suburb,false,Canonical
Island Block,AREA-LINZ-608,island block,Waikato Region,03,Rural locality,false,Canonical
Iwitahi,AREA-LINZ-613,iwitahi,Waikato Region,03,Rural locality,false,Canonical
Kaiaua,AREA-LINZ-2724,kaiaua,Waikato Region,03,Rural locality,false,Canonical
Kaihere,AREA-LINZ-625,kaihere,Waikato Region,03,Rural locality,false,Canonical
Kaimarama,AREA-LINZ-2688,kaimarama,Waikato Region,03,Rural locality,false,Canonical
Karamu,AREA-LINZ-659,karamu,Waikato Region,03,Rural locality,false,Canonical
Karangahake,AREA-LINZ-638,karangahake,Waikato Region,03,Suburb,false,Canonical
Karapiro,AREA-LINZ-4035,karapiro,Waikato Region,03,Rural locality,false,Canonical
Kawhia,AREA-LINZ-6530,kawhia,Waikato Region,03,Rural locality,false,Canonical
Kennedy Bay,AREA-LINZ-2705,kennedy bay,Waikato Region,03,Rural locality,false,Canonical
Kerepehi,AREA-LINZ-681,kerepehi,Waikato Region,03,Rural locality,false,Canonical
Kereta,AREA-LINZ-2934,kereta,Waikato Region,03,Rural locality,false,Canonical
Kihikihi,AREA-LINZ-688,kihikihi,Waikato Region,03,Suburb,false,Canonical
Kinleith,AREA-LINZ-3988,kinleith,Waikato Region,03,Rural locality,false,Canonical
Kinleith Forest,AREA-LINZ-3984,kinleith forest,Waikato Region,03,Rural locality,false,Canonical
Kinloch,AREA-LINZ-2187,kinloch,Waikato Region,03,Rural locality,false,Canonical
Komata,AREA-LINZ-713,komata,Waikato Region,03,Rural locality,false,Canonical
Kopaki,AREA-LINZ-715,kopaki,Waikato Region,03,Rural locality,false,Canonical
Kopu,AREA-LINZ-716,kopu,Waikato Region,03,Rural locality,false,Canonical
Kopuatai Wetland,AREA-LINZ-8796,kopuatai wetland,Waikato Region,03,Rural locality,false,Canonical
Kopuku,AREA-LINZ-718,kopuku,Waikato Region,03,Rural locality,false,Canonical
Kūaotunu,AREA-LINZ-2690,kuaotunu,Waikato Region,03,Rural locality,false,Canonical
Kūaotunu West,AREA-LINZ-2691,kuaotunu west,Waikato Region,03,Rural locality,false,Canonical
Kuratau,AREA-LINZ-2021,kuratau,Waikato Region,03,Rural locality,false,Canonical
Lake Puketi,AREA-LINZ-2194,lake puketi,Waikato Region,03,Rural locality,false,Canonical
Leamington,AREA-LINZ-740,leamington,Waikato Region,03,Suburb,false,Canonical
Lichfield,AREA-LINZ-750,lichfield,Waikato Region,03,Rural locality,false,Canonical
Maeroa,AREA-LINZ-790,maeroa,Waikato Region,03,Suburb,false,Canonical
Māhoenui,AREA-LINZ-793,mahoenui,Waikato Region,03,Rural locality,false,Canonical
Maihiihi,AREA-LINZ-797,maihiihi,Waikato Region,03,Rural locality,false,Canonical
Makomako,AREA-LINZ-811,makomako,Waikato Region,03,Rural locality,false,Canonical
Mamaku,AREA-LINZ-813,mamaku,Waikato Region,03,Suburb,false,Canonical
Manaia,AREA-LINZ-2712,manaia,Waikato Region,03,Rural locality,false,Canonical
Manawaru,AREA-LINZ-819,manawaru,Waikato Region,03,Rural locality,false,Canonical
Mangakino,AREA-LINZ-4030,mangakino,Waikato Region,03,Suburb,false,Canonical
Mangaokewa,AREA-LINZ-825,mangaokewa,Waikato Region,03,Rural locality,false,Canonical
Mangaotaki,AREA-LINZ-828,mangaotaki,Waikato Region,03,Rural locality,false,Canonical
Mangatangi,AREA-LINZ-831,mangatangi,Waikato Region,03,Rural locality,false,Canonical
Mangatarata,AREA-LINZ-832,mangatarata,Waikato Region,03,Rural locality,false,Canonical
Mangatāwhiri,AREA-LINZ-833,mangatawhiri,Waikato Region,03,Rural locality,false,Canonical
Mangateparu,AREA-LINZ-834,mangateparu,Waikato Region,03,Rural locality,false,Canonical
Maramarua,AREA-LINZ-855,maramarua,Waikato Region,03,Rural locality,false,Canonical
Maramarua Forest,AREA-LINZ-856,maramarua forest,Waikato Region,03,Rural locality,false,Canonical
Marokopa,AREA-LINZ-2952,marokopa,Waikato Region,03,Rural locality,false,Canonical
Marotiri,AREA-LINZ-2292,marotiri,Waikato Region,03,Rural locality,false,Canonical
Matamata,AREA-LINZ-2013,matamata,Waikato Region,03,Suburb,false,Canonical
